Name,Team,total_sgp,dollar_value,player_type,rank,overall_rank
Ranger Suárez,BOS,19.615809523809524,3.6453164438052026,Pitcher,80,369
José Alvarado,PHI,19.488345238095235,3.6216290371678066,Pitcher,81,370
Shota Imanaga,CHC,19.360654761904765,3.597899596279351,Pitcher,82,371
Tanner Bibee,CLE,19.3454761904762,3.595078876800257,Pitcher,83,372
Nasim Nuñez,WSN,6.580086580086579,3.588583344690612,Hitter,290,373
Tanner Scott,LAD,19.29990476190477,3.586610081375959,Pitcher,84,374
Alek Thomas,ARI,6.572150072150071,3.5842550095160948,Hitter,291,375
Matthew Boyd,CHC,19.255642857142867,3.578384642142016,Pitcher,85,376
Edwin Uceta,TBR,19.13038095238096,3.5551065163702145,Pitcher,86,377
Graham Pauley,MIA,6.508658008658007,3.549628328119957,Hitter,292,378
Joe Musgrove,SDP,19.08535714285715,3.5467394880800645,Pitcher,87,379
Gerrit Cole,NYY,19.0569761904762,3.5414652957364066,Pitcher,88,380
Orion Kerkering,PHI,19.055023809523817,3.5411024737798797,Pitcher,89,381
Ryan Ritter,COL,6.47294516594517,3.5301516068046643,Hitter,293,382
Patrick Bailey,SFG,6.4689754689754695,3.5279866522473724,Hitter,294,383
Justin Steele,CHC,18.96917857142857,3.525149369337713,Pitcher,90,384
Sam Hentges,SFG,18.93320238095238,3.518463711090005,Pitcher,91,385
Tommy Pham,,6.440372655122656,3.5123875290209203,Hitter,295,386
Aaron Nola,PHI,18.88105952380953,3.508773710055936,Pitcher,92,387
Jason Adam,SDP,18.874857142857145,3.507621086645262,Pitcher,93,388
Luis Rengifo,,6.428571428571429,3.5059514913589207,Hitter,296,389
Sam Haggerty,TEX,6.425521645021649,3.504288230196861,Hitter,297,390
Justin Turner,,6.371139971139971,3.4746300840960513,Hitter,298,391
Tyler Holton,DET,18.657476190476196,3.467223959046603,Pitcher,94,392
Dennis Santana,PIT,18.541869047619052,3.4457400320964076,Pitcher,95,393
Sean Murphy,ATL,6.304007575757576,3.438018074052366,Hitter,299,394
Fernando Cruz,NYY,18.493464285714296,3.4367447023693467,Pitcher,96,395
Emilio Pagán,CIN,18.40952380952381,3.4211455705676945,Pitcher,97,396
Dillon Dingler,DET,6.2691197691197695,3.418991302852712,Hitter,300,397
Carson Kelly,CHC,6.246343073593073,3.406569571129371,Hitter,301,398
George Valera,CLE,6.179613275613277,3.3701771257245396,Hitter,302,399
Max Muncy,ATH,6.157287157287158,3.3580011253936064,Hitter,303,400
Nick Lodolo,CIN,17.91700000000001,3.329617095046791,Pitcher,98,401
Caleb Thielbar,CHC,17.855035714285727,3.3181019225850714,Pitcher,99,402
Taylor Walls,TBR,6.082251082251082,3.3170786837436252,Hitter,304,403
Eury Pérez,MIA,17.821523809523818,3.3118742164410273,Pitcher,100,404
Eduard Bazardo,SEA,17.543619047619057,3.260229608190037,Pitcher,101,405
Lenyn Sosa,CHW,5.977633477633478,3.2600233564431718,Hitter,305,406
Brusdar Graterol,LAD,17.51286904761905,3.2545151623747377,Pitcher,102,407
Reynaldo López,ATL,17.463845238095246,3.24540479153951,Pitcher,103,408
Carlos Rodón,NYY,17.425476190476203,3.2382744551621574,Pitcher,104,409
Zac Gallen,,17.391119047619043,3.231889673658883,Pitcher,105,410
Bryan King,HOU,17.35173809523809,3.2245712893162564,Pitcher,106,411
Jared Koenig,MIL,17.280904761904765,3.211407931747144,Pitcher,107,412
Freddy Fermin,SDP,5.871572871572871,3.202181059110987,Hitter,306,413
Kris Bubic,KCR,17.159416666666672,3.1888311142693615,Pitcher,108,414
Corbin Burnes,ARI,17.089476190476194,3.1758336813754884,Pitcher,109,415
Edward Cabrera,CHC,17.00684523809524,3.1604779057641905,Pitcher,110,416
Carlos Narváez,BOS,5.788845598845595,3.1570640671918815,Hitter,307,417
Zebby Matthews,MIN,16.93917857142858,3.1479030277099325,Pitcher,111,418
Jack Flaherty,DET,16.769809523809524,3.1164282229812277,Pitcher,112,419
Jhostynxon Garcia,PIT,5.702741702741703,3.110105565398531,Hitter,308,420
Merrill Kelly,ARI,16.703595238095236,3.1041232490653594,Pitcher,113,421
Griffin Conine,MIA,5.678210678210678,3.096727074859114,Hitter,309,422
JoJo Romero,STL,16.657845238095245,3.095621268706016,Pitcher,114,423
Braxton Garrett,MIA,16.520809523809525,3.0701551495500365,Pitcher,115,424
Heriberto Hernández,MIA,5.625541125541126,3.068002668700955,Hitter,310,425
Jason Foley,SFG,16.495071428571435,3.0653720942450926,Pitcher,116,426
Ben Brown,CHC,16.477761904761905,3.0621553678744204,Pitcher,117,427
Andrew Kittredge,BAL,16.4714761904762,3.0609872581607256,Pitcher,118,428
Vaughn Grissom,LAA,5.590572510822515,3.0489318271795263,Hitter,311,429
Bennett Sousa,HOU,16.31109523809525,3.0311827618294482,Pitcher,119,430
Trey Yesavage,TOR,16.295071428571433,3.0282049669911233,Pitcher,120,431
Sandy Alcantara,MIA,16.216476190476193,3.0135991709119145,Pitcher,121,432
Ryan Pepiot,TBR,16.180714285714288,3.0069533345862642,Pitcher,122,433
Logan Henderson,MIL,16.165142857142865,3.0040596082500635,Pitcher,123,434
Rowdy Tellez,,5.491341991341992,2.994814455750028,Hitter,312,435
Steven Okert,HOU,16.093630952380956,2.9907701479277655,Pitcher,124,436
Phil Maton,CHC,16.092630952380954,2.9905843122914955,Pitcher,125,437
Danny Jansen,TEX,5.471139971139972,2.9837968753058024,Hitter,313,438
Jacob Misiorowski,MIL,15.983797619047621,2.9703592005441277,Pitcher,126,439
Shawn Armstrong,CLE,15.926428571428573,2.959697987077647,Pitcher,127,440
Reid Detmers,LAA,15.815202380952382,2.939028197200633,Pitcher,128,441
Nolan McLean,NYM,15.812416666666671,2.938510512213882,Pitcher,129,442
Cody Ponce,TOR,15.798988095238098,2.936015005098258,Pitcher,130,443
Gavin Williams,CLE,15.763035714285722,2.9293337715085572,Pitcher,131,444
Justin Martinez,ARI,15.688654761904763,2.915511139896485,Pitcher,132,445
Bryce Miller,SEA,15.640428571428577,2.906548995104472,Pitcher,133,446
Christopher Morel,MIA,5.274891774891775,2.876768950990468,Hitter,314,447
Javier Báez,DET,5.259740259740259,2.8685057656572988,Hitter,315,448
Camilo Doval,NYY,15.41741666666667,2.865105435887293,Pitcher,134,449
Yimi García,TOR,15.400654761904764,2.86199047665077,Pitcher,135,450
Reese Olson,DET,15.40051190476191,2.861963928702732,Pitcher,136,451
Braxton Ashcraft,PIT,15.342095238095247,2.8511080302839695,Pitcher,137,452
Grayson Rodriguez,LAA,15.333476190476196,2.8495063040856428,Pitcher,138,453
Brandon Pfaadt,ARI,15.30717857142858,2.844619269317547,Pitcher,139,454
Ben Joyce,LAA,15.303857142857144,2.8440020295256496,Pitcher,140,455
Sean Manaea,NYM,15.288178571428578,2.84108839222842,Pitcher,141,456
Sung-Mun Song,SDP,5.1933621933621925,2.8323051441977,Hitter,316,457
Angel Zerpa,MIL,15.037488095238098,2.794501168078772,Pitcher,142,458
Carlos Santana,,5.113230519480524,2.7886037146231746,Hitter,317,459
Kenley Jansen,DET,14.994083333333336,2.7864350165330594,Pitcher,143,460
Will Benson,CIN,5.045961038961046,2.751916942426476,Hitter,318,461
Robert Stephenson,LAA,14.788857142857154,2.748296676846682,Pitcher,144,462
Jonny DeLuca,TBR,5.038239538239538,2.7477058657866826,Hitter,319,463
Bryan Baker,TBR,14.781166666666667,2.746867512310605,Pitcher,145,464
Bailey Ober,MIN,14.780880952380958,2.7468144164145287,Pitcher,146,465
Casey Mize,DET,14.704857142857142,2.732686483400013,Pitcher,147,466
Hunter Gaddis,CLE,14.65564285714286,2.7235407153007336,Pitcher,148,467
Brooks Raley,NYM,14.622880952380955,2.7174523858838926,Pitcher,149,468
Thairo Estrada,,4.973304473304473,2.7122922143588144,Hitter,320,469
Kevin Ginkel,ARI,14.50965476190477,2.6964109247343404,Pitcher,150,470
Jon Berti,,4.943771645021646,2.6961858889469132,Hitter,321,471
Joey Cantillo,CLE,14.390678571428577,2.674300908676235,Pitcher,151,472
Cole Sands,MIN,14.367500000000001,2.6699935041069796,Pitcher,152,473
Travis Bazzana,CLE,4.867529581529577,2.654605737092911,Hitter,322,474
Kevin Kelly,TBR,14.204035714285713,2.6396160145638694,Pitcher,153,475
Carlos Estévez,KCR,14.178380952380962,2.6348484455619485,Pitcher,154,476
Tanner Banks,PHI,14.153559523809527,2.6302357395902494,Pitcher,155,477
Ezequiel Duran,TEX,4.816017316017316,2.6265124809002014,Hitter,323,478
Robbie Ray,SFG,14.10757142857143,2.62168951265084,Pitcher,156,479
Andrew Abbott,CIN,14.023642857142859,2.6060925931781918,Pitcher,157,480
Braxton Fulford,COL,4.763215367965368,2.5977158702416308,Hitter,324,481
Ryne Nelson,ARI,13.974952380952384,2.5970441675550533,Pitcher,158,482
Thomas Saggese,STL,4.758297258297258,2.5950336796309856,Hitter,325,483
Michael McGreevy,STL,13.89655952380953,2.5824759810689004,Pitcher,159,484
Cade Horton,CHC,13.871178571428569,2.5777592956340496,Pitcher,160,485
Brant Hurter,DET,13.833666666666677,2.5707882469449297,Pitcher,161,486
Luke Weaver,NYM,13.749642857142861,2.5551736288402553,Pitcher,162,487
Drew Pomeranz,LAA,13.744702380952383,2.554255512303922,Pitcher,163,488
Gary Sánchez,,4.671717171717171,2.5478154777271618,Hitter,326,489
José Soriano,LAA,13.690630952380953,2.5442071139713307,Pitcher,164,490
Andrew Nardi,MIA,13.678761904761906,2.542001421955128,Pitcher,165,491
Danny Coulombe,,13.618916666666674,2.5308800440559804,Pitcher,166,492
Luke Raley,SEA,4.637085137085137,2.5289281969656323,Hitter,327,493
Tyrone Taylor,NYM,4.627705627705627,2.523812891759384,Hitter,328,494
Isiah Kiner-Falefa,,4.625541125541125,2.5226324367117887,Hitter,329,495
Seranthony Domínguez,CHW,13.56895238095239,2.5215948992294983,Pitcher,167,496
Colby Thomas,ATH,4.616883116883117,2.517910616521407,Hitter,330,497
Riley O'Brien,STL,13.415440476190483,2.4930669167330732,Pitcher,168,498
Colt Emerson,SEA,4.562770562770563,2.488399240331517,Hitter,331,499
Charlie Condon,COL,4.558932900432907,2.4863062935321336,Hitter,332,500
Michael Massey,KCR,4.558441558441558,2.4860383302363256,Hitter,333,501
Pedro Pagés,STL,4.526695526695527,2.468724989538257,Hitter,334,502
Jonathan Loáisiga,ARI,13.242702380952393,2.460966022896462,Pitcher,169,503
Mike Burrows,HOU,13.190130952380958,2.451196378018275,Pitcher,170,504
Michael Soroka,ARI,13.172892857142864,2.4479929256216235,Pitcher,171,505
Max Scherzer,,13.148119047619048,2.443389068965937,Pitcher,172,506
Lucas Erceg,KCR,13.131988095238103,2.4403913631665857,Pitcher,173,507
Dane Myers,CIN,4.4523809523809526,2.4281960329041414,Hitter,335,508
Mauricio Dubón,ATL,4.413419913419913,2.4069478420474204,Hitter,336,509
Dustin May,STL,12.94682142857143,2.4059807978506185,Pitcher,174,510
Cam Schlittler,NYY,12.93900000000001,2.4045272976955094,Pitcher,175,511
Mitch Keller,PIT,12.933857142857146,2.4035715715661206,Pitcher,176,512
Foster Griffin,WSN,12.917309523809532,2.4004964342516564,Pitcher,177,513
Ben Williamson,SEA,4.392496392496392,2.39553677658733,Hitter,337,514
Tyler Rogers,TOR,12.867523809523817,2.3912444743602217,Pitcher,178,515
Shane Smith,CHW,12.857964285714287,2.389467974170641,Pitcher,179,516
Enrique Hernández,,4.370129870129871,2.383338741095509,Hitter,338,517
Trevor Rogers,BAL,12.823916666666669,2.3831407132214535,Pitcher,180,518
Gregory Soto,PIT,12.82180952380953,2.382749130987886,Pitcher,181,519
Tyler Mahle,SFG,12.712988095238096,2.36252623156952,Pitcher,182,520
Nick Fortes,TBR,4.317460317460317,2.354614334937349,Hitter,339,521
Brent Headrick,NYY,12.6379761904762,2.34858634652028,Pitcher,183,522
Kyle Higashioka,TEX,4.3059163059163055,2.348318574683506,Hitter,340,523
Robert Gasser,MIL,12.628250000000008,2.3467788737246553,Pitcher,184,524
David Peterson,NYM,12.589761904761916,2.3396264140572702,Pitcher,185,525
Aaron Bummer,ATL,12.57717857142857,2.337287982300872,Pitcher,186,526
Quinn Priester,MIL,12.495440476190485,2.3220981313648177,Pitcher,187,527
Jeremiah Jackson,BAL,4.253246753246753,2.3195941685253465,Hitter,341,528
Keegan Akin,BAL,12.472857142857148,2.317901343245723,Pitcher,188,529
Chris Bassitt,,12.466666666666667,2.3167509321640516,Pitcher,189,530
Brock Stewart,LAD,12.440476190476195,2.311883808356985,Pitcher,190,531
Adrian Del Castillo,ARI,4.233766233766234,2.308970073096986,Hitter,342,532
Otto Kemp,PHI,4.2334361471861435,2.308790053702226,Hitter,343,533
Kodai Senga,NYM,12.410916666666674,2.306390595442009,Pitcher,191,534
Shane Baz,BAL,12.401214285714293,2.304587547304391,Pitcher,192,535
Kody Clemens,MIN,4.221500721500721,2.3022808278272775,Hitter,344,536
Coleman Crow,MIL,12.361690476190484,2.2972426150137255,Pitcher,193,537
Jakob Junis,TEX,12.351595238095246,2.295366560019002,Pitcher,194,538
Jared Jones,PIT,12.3364761904762,2.292556902184922,Pitcher,195,539
Christian Scott,NYM,12.334988095238096,2.292280361059519,Pitcher,196,540
Roki Sasaki,LAD,12.327880952380964,2.2909596006446034,Pitcher,197,541
José Tena,WSN,4.198412698412698,2.289689307319591,Hitter,345,542
Clay Holmes,NYM,12.315845238095239,2.2887229360223533,Pitcher,198,543
Steven Matz,TBR,12.272190476190483,2.2806103255675745,Pitcher,199,544
Ryan Brasier,,12.270821428571434,2.280355907732205,Pitcher,200,545
Justin Wilson,,12.244511904761904,2.275466660635104,Pitcher,201,546
Angel Martínez,CLE,4.153679653679654,2.2652932363359493,Hitter,346,547
Tatsuya Imai,HOU,12.139738095238101,2.255995953077833,Pitcher,202,548
Keibert Ruiz,WSN,4.129148629148629,2.2519147457965323,Hitter,347,549
Hunter Feduccia,TBR,4.118799062049057,2.246270399986451,Hitter,348,550
Justin Hagenman,NYM,12.086369047619048,2.246078082156431,Pitcher,203,551
Jameson Taillon,CHC,12.067761904761909,2.2426202119244105,Pitcher,204,552
Graham Ashcraft,CIN,12.059095238095246,2.2410096364100722,Pitcher,205,553
Zach Eflin,BAL,12.056845238095239,2.240591506228464,Pitcher,206,554
Connelly Early,BOS,12.027833333333335,2.2352000604476356,Pitcher,207,555
Yennier Cano,BAL,11.99444047619048,2.228994477593625,Pitcher,208,556
Tommy Nance,TOR,11.982761904761906,2.226824182841473,Pitcher,209,557
Matt Svanson,STL,11.971523809523815,2.2247357442624414,Pitcher,210,558
Adam Frazier,,4.042568542568543,2.204696543892709,Hitter,349,559
Kirby Yates,LAA,11.853428571428571,2.202789440550573,Pitcher,211,560
Blake Treinen,LAD,11.761500000000003,2.1857058359877675,Pitcher,212,561
David Festa,MIN,11.721142857142866,2.178206040666878,Pitcher,213,562
Parker Messick,CLE,11.661761904761914,2.1671709435988546,Pitcher,214,563
Jacob Lopez,ATH,11.647202380952386,2.1644652652279253,Pitcher,215,564
Brady Singer,CIN,11.641761904761907,2.1634542308734566,Pitcher,216,565
Jack Perkins,ATH,11.62632142857143,2.16058484015629,Pitcher,217,566
Randal Grichuk,,3.961038961038961,2.1602327370999412,Hitter,350,567
Bryce Teodosio,LAA,3.95021645021645,2.154330461861963,Hitter,351,568
Jordan Wicks,CHC,11.59002380952382,2.153839449025497,Pitcher,218,569
Oswald Peraza,LAA,3.945887445887446,2.151969551766772,Hitter,352,570
Matt Vierling,DET,3.9453062770562717,2.1516525995864897,Hitter,353,571
Miguel Amaya,CHC,3.940836940836941,2.1492151566557154,Hitter,354,572
Payton Tolle,BOS,11.534404761904764,2.1435034479224866,Pitcher,219,573
Michael Wacha,KCR,11.463059523809525,2.1302449602062348,Pitcher,220,574
Taj Bradley,MIN,11.449678571428574,2.1277583024066242,Pitcher,221,575
Joe Jiménez,ATL,11.433964285714293,2.1248380281223844,Pitcher,222,576
Tim Herrin,CLE,11.404654761904773,2.1193912741164764,Pitcher,223,577
Andrés Chaparro,WSN,3.87012987012987,2.110653625100926,Hitter,355,578
Ryan Weathers,NYY,11.342964285714292,2.1079269852218285,Pitcher,224,579
Landen Roupp,SFG,11.317130952380959,2.1031262312848575,Pitcher,225,580
Bubba Chandler,PIT,11.26695238095239,2.0938012645363178,Pitcher,226,581
Sawyer Gipson-Long,DET,11.257750000000001,2.092091134216833,Pitcher,227,582
Julian Fernández,WSN,11.223761904761911,2.0857749349126626,Pitcher,228,583
Amed Rosario,NYY,3.8152958152958156,2.080748763895171,Hitter,356,584
Joe Mack,MIA,3.8109668109668107,2.0783878537999794,Hitter,357,585
Ramón Urías,,3.8109668109668107,2.0783878537999794,Hitter,357,586
Ian Seymour,TBR,11.141857142857148,2.070554111370561,Pitcher,229,587
Everson Pereira,CHW,3.778499278499278,2.0606810280860457,Hitter,359,588
Ryan Thompson,ARI,11.08636904761905,2.0602424458865873,Pitcher,230,589
Jack Leiter,TEX,10.989654761904767,2.04226948506449,Pitcher,231,590
Chad Patrick,MIL,10.98535714285714,2.041470834294329,Pitcher,232,591
Erik Miller,SFG,10.982511904761907,2.040942087662562,Pitcher,233,592
Kutter Crawford,BOS,10.938797619047621,2.032818415562766,Pitcher,234,593
Zack Littell,,10.895642857142857,2.0247987229261204,Pitcher,235,594
Drew Anderson,DET,10.890761904761908,2.023891668034804,Pitcher,236,595
Henry Davis,PIT,3.706349206349206,2.021332526499526,Hitter,360,596
Will Warren,NYY,10.847238095238094,2.0158033931990587,Pitcher,237,597
Yusei Kikuchi,LAA,10.768357142857154,2.0011445012237754,Pitcher,238,598
Kyle Finnegan,DET,10.751714285714288,1.9980516652772826,Pitcher,239,599
Matthew Liberatore,STL,10.728178571428575,1.9936778908379322,Pitcher,240,600
Carmen Mlodzinski,PIT,10.721845238095243,1.9925009318082234,Pitcher,241,601
Adbert Alzolay,NYM,10.712607142857156,1.990784164501732,Pitcher,242,602
Chris Taylor,,3.6334776334776335,1.981590539897141,Hitter,361,603
Mark Leiter Jr.,ATH,10.660738095238097,1.9811450470347334,Pitcher,243,604
Slade Cecconi,CLE,10.65645238095238,1.9803486085935764,Pitcher,244,605
Noah Cameron,KCR,10.608154761904766,1.9713731898275444,Pitcher,245,606
Hoby Milner,CHC,10.602904761904771,1.9703975527371287,Pitcher,246,607
Dauri Moreta,,10.593690476190485,1.9686852100886423,Pitcher,247,608
Troy Melton,DET,10.57166666666667,1.9645924014326985,Pitcher,248,609
Cody Freeman,TEX,3.5952380952380953,1.9607358340562855,Hitter,362,610
Justin Sterner,ATH,10.533666666666676,1.9575306472544454,Pitcher,249,611
Robert Hassell III,WSN,3.5743145743145743,1.9493247685961945,Hitter,363,612
Mason Montgomery,PIT,10.48221428571429,1.9479689613025604,Pitcher,250,613
Clarke Schmidt,NYY,10.480464285714286,1.9476437489390872,Pitcher,251,614
Nick Castellanos,PHI,3.5634920634920633,1.9434224933582165,Hitter,364,615
Dominic Smith,,3.560790043290047,1.9419488919738035,Hitter,365,616
Mason Englert,TBR,10.428285714285714,1.937947110918007,Pitcher,252,617
Jeffrey Springs,ATH,10.39042857142858,1.9309119046877932,Pitcher,253,618
Blake Perkins,MIL,3.5353535353535355,1.928076577739474,Hitter,366,619
Anthony Bender,MIA,10.371750000000002,1.9274407604817518,Pitcher,254,620
Jose Trevino,CIN,3.5115440115440113,1.915091572215922,Hitter,367,621
Brendon Little,TOR,10.296892857142858,1.9135296357095517,Pitcher,255,622
Braydon Fisher,TOR,10.256797619047626,1.9060785116267336,Pitcher,256,623
Justin Slaten,BOS,10.237726190476199,1.9025343605635874,Pitcher,257,624
Tyler Kinley,ATL,10.172666666666675,1.8904439825610315,Pitcher,258,625
Jake Bird,NYY,10.094416666666675,1.8759023440229163,Pitcher,259,626
Wilmer Flores,,3.4343434343434343,1.872988675518346,Hitter,368,627
Jovani Morán,BOS,10.059250000000006,1.8693671241474263,Pitcher,260,628
José Buttó,SFG,10.030511904761909,1.8640265619336711,Pitcher,261,629
Dylan Dodd,ATL,10.029821428571436,1.8638982468514855,Pitcher,262,630
Abimelec Ortiz,WSN,3.3953823953823954,1.8517404846616252,Hitter,369,631
Max Meyer,MIA,9.926261904761905,1.8446531968525393,Pitcher,263,632
Andrew Saalfrank,ARI,9.871107142857143,1.8344034765806563,Pitcher,264,633
Keaton Winn,SFG,9.84444047619048,1.829447859613461,Pitcher,265,634
Clayton Beeter,WSN,9.82354761904762,1.8255652222128227,Pitcher,266,635
Alex Verdugo,,3.338710678210673,1.8208334171204585,Hitter,370,636
Aaron Ashby,MIL,9.791202380952381,1.8195543243110943,Pitcher,267,637
Tyler Wells,BAL,9.78790476190477,1.8189415091772059,Pitcher,268,638
Robby Snelling,MIA,9.741690476190481,1.8103532479867348,Pitcher,269,639
David Fry,CLE,3.290764790764791,1.7946851573611715,Hitter,371,640
Brady Basso,ATH,9.632654761904766,1.7900905266463119,Pitcher,270,641
Kumar Rocker,TEX,9.620333333333335,1.7878007661279867,Pitcher,271,642
Cody Bradford,TEX,9.61064285714287,1.7859999303193739,Pitcher,272,643
Eric Lauer,TOR,9.572702380952393,1.7789492377861356,Pitcher,273,644
Jordan Leasure,CHW,9.437071428571429,1.7537441734525343,Pitcher,274,645
Bryce Johnson,SDP,3.196969696969697,1.7435321052986956,Hitter,372,646
Javier Sanoja,MIA,3.183982683982684,1.736449375013122,Hitter,373,647
Josh White,MIA,9.3214880952381,1.7322646711603458,Pitcher,275,648
JP Sears,SDP,9.309190476190485,1.7299793353000281,Pitcher,276,649
Brenan Hanifee,DET,9.29382142857143,1.7271232185568794,Pitcher,277,650
Justin Verlander,,9.28744047619048,1.7259374102111578,Pitcher,278,651
Nick Martinez,,9.268749999999997,1.7224640536761133,Pitcher,279,652
John Schreiber,KCR,9.221571428571433,1.713696593836384,Pitcher,280,653
Mason Fluharty,TOR,9.159142857142857,1.702095140543537,Pitcher,281,654
Enyel De Los Santos,HOU,9.158464285714295,1.7019690377903556,Pitcher,282,655
Travis d'Arnaud,LAA,3.116161616161616,1.6994617835217933,Hitter,374,656
Casey Schmitt,SFG,3.102453102453102,1.6919855682203544,Hitter,375,657
Ian Hamilton,ATL,9.086214285714291,1.6885424130698587,Pitcher,283,658
Taylor Rogers,MIN,9.07229761904762,1.6859562004651023,Pitcher,284,659
Connor Wong,BOS,3.0750360750360746,1.6770331376174767,Hitter,376,660
Cade Cavalli,WSN,9.023690476190477,1.6769232611449862,Pitcher,285,661
Kody Funderburk,MIN,9.023666666666667,1.6769188364869798,Pitcher,286,662
Matt Festa,CLE,9.023321428571437,1.676854678945888,Pitcher,287,663
Sammy Peralta,MIL,9.014690476190482,1.6752507404185586,Pitcher,288,664
David Morgan,SDP,9.002833333333331,1.6730472607313576,Pitcher,289,665
Colton Gordon,HOU,8.972833333333332,1.6674721916432624,Pitcher,290,666
Brayan Bello,BOS,8.917738095238096,1.6572335330163956,Pitcher,291,667
Joel Payamps,ATL,8.886511904761907,1.6514305940409697,Pitcher,292,668
Jordan Romano,LAA,8.847535714285716,1.644187428884452,Pitcher,293,669
Aaron Civale,,8.794166666666671,1.6342695579630513,Pitcher,294,670
Dean Kremer,BAL,8.785452380952387,1.6326501331327001,Pitcher,295,671
Brock Burke,CIN,8.77641666666667,1.6309709754192614,Pitcher,296,672
Eduardo Rodriguez,ARI,8.77525,1.6307541671769459,Pitcher,297,673
Drey Jameson,ARI,8.721226190476191,1.620714618160368,Pitcher,298,674
Mitch Garver,,2.966089466089466,1.617616900221832,Hitter,377,675
Luis Severino,ATH,8.67978571428572,1.6130135009001865,Pitcher,299,676
Hurston Waldrep,ATL,8.639761904761903,1.605575650791385,Pitcher,300,677
Cooper Criswell,SEA,8.595916666666668,1.597427643072554,Pitcher,301,678
Easton McGee,MIL,8.553273809523812,1.5895030805830477,Pitcher,302,679
Jalen Beeks,,8.545119047619055,1.587987635215848,Pitcher,303,680
Seth Lugo,KCR,8.471559523809525,1.574317654304997,Pitcher,304,681
Cristian Mena,ARI,8.415011904761904,1.5638090915397378,Pitcher,305,682
Wandy Peralta,SDP,8.380547619047627,1.5574043990754396,Pitcher,306,683
Luis Torrens,NYM,2.8549783549783547,1.5570202077785913,Hitter,378,684
Grant Anderson,MIL,8.298404761904767,1.5421393289532732,Pitcher,307,685
Jack Dreyer,LAD,8.262226190476193,1.5354160611125103,Pitcher,308,686
Craig Yoho,MIL,8.1927261904762,1.5225004843917573,Pitcher,309,687
Dietrich Enns,BAL,8.18591666666667,1.5212350322019186,Pitcher,310,688
Tristan Beck,SFG,8.149511904761916,1.5144697301100964,Pitcher,311,689
Jeimer Candelario,,2.764069264069264,1.5074410957795763,Hitter,379,690
Hayden Wesneski,HOU,8.089309523809533,1.503281982340851,Pitcher,312,691
Sean Newcomb,CHW,8.07007142857143,1.4997068586716582,Pitcher,313,692
Janson Junk,MIA,8.054833333333331,1.4968750775475457,Pitcher,314,693
Kyle Leahy,STL,8.01579761904762,1.4896208507460125,Pitcher,315,694
José Berríos,TOR,8.014892857142863,1.4894527137417695,Pitcher,316,695
Rob Zastryzny,MIL,7.979119047619048,1.4828046650871152,Pitcher,317,696
Victor Vodnik,COL,7.964869047619043,1.480156507270269,Pitcher,318,697
Tobias Myers,NYM,7.9505000000000035,1.477486226163393,Pitcher,319,698
Adrian Houser,SFG,7.936833333333336,1.474946472467705,Pitcher,320,699
J.T. Ginn,ATH,7.903321428571437,1.4687187663236632,Pitcher,321,700
Yaramil Hiraldo,BAL,7.892797619047627,1.4667630674848233,Pitcher,322,701
Brandon Eisert,CHW,7.891047619047626,1.4664378551213508,Pitcher,323,702
Connor Prielipp,MIN,7.886345238095247,1.4655639851650824,Pitcher,324,703
Simeon Woods Richardson,MIN,7.884464285714294,1.4652144371825746,Pitcher,325,704
Jonathan Bowlan,PHI,7.883285714285719,1.464995416611256,Pitcher,326,705
Ryan Weiss,HOU,7.796702380952384,1.4489051477708916,Pitcher,327,706
James McCann,ARI,2.652958152958153,1.446844403336336,Hitter,380,707
Erik Sabrowski,CLE,7.782309523809523,1.446230442006007,Pitcher,328,708
Patrick Sandoval,BOS,7.7442261904761915,1.4391532015247308,Pitcher,329,709
Calvin Faucher,MIA,7.690690476190479,1.4292043579972848,Pitcher,330,710
Casey Legumina,SEA,7.675214285714285,1.426328330293108,Pitcher,331,711
Justin Wrobleski,LAD,7.645202380952384,1.4207510488760102,Pitcher,332,712
Jacob Webb,CHC,7.642976190476189,1.4203373433524087,Pitcher,333,713
Hayden Harris,ATL,7.605488095238093,1.4133707193212928,Pitcher,334,714
Justin Topa,MIN,7.599190476190479,1.4122003972785941,Pitcher,335,715
Andre Pallante,STL,7.596142857142859,1.4116340410537718,Pitcher,336,716
Alex Lange,KCR,7.566583333333334,1.406140828138795,Pitcher,337,717
Anthony Nunez,BAL,7.554869047619056,1.4039638963996355,Pitcher,338,718
Jose Iglesias,,2.5735930735930737,1.4035610515911638,Hitter,381,719
Grant Holmes,ATL,7.546976190476187,1.4024971222705034,Pitcher,339,720
Jonah Heim,,2.562049062049062,1.3972652913373207,Hitter,382,721
Brandon Sproat,MIL,7.4974166666666715,1.3932871966301315,Pitcher,340,722
Christian Vázquez,,2.548340548340548,1.3897890760358818,Hitter,383,723
Luis García,NYM,7.4342023809523825,1.381539729623073,Pitcher,341,724
Justin Lawrence,PIT,7.40790476190476,1.376652694854976,Pitcher,342,725
Richard Lovelady,WSN,7.2921547619047615,1.355142219956742,Pitcher,343,726
Kyle Harrison,BOS,7.284750000000009,1.3537661513167456,Pitcher,344,727
Bowden Francis,TOR,7.2614880952381,1.3494432604444677,Pitcher,345,728
Matt Gage,SFG,7.234190476190484,1.3443703900401023,Pitcher,346,729
Johan Oviedo,BOS,7.23358333333333,1.3442575612609362,Pitcher,347,730
