Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"TJ Friedl","CIN",144,623,537,132,92,21,3,15,76,61,64,0,105,14,5,4,,13,3,0.244766,0.10247,0.169182,0.605681,0.337403,0.379846,0.318766,0.717249,0.13508,5.05299,0.27662,0.281485,0.162277,76.501,2.8888,99.0702,0.443761,-0.885954,-0.2428048849105835,-1.3609541058540344,1.95658,269.260009765625,,,,,,,671.5,4.663194444,671.5,4.663194444,,,,,,,,,,,,,,,,,,,"TJ Friedl","19522",670770
"Mike Trout","LAA",134,581,489,114,67,19,2,27,76,75,80,8,178,7,4,0,,3,1,0.233277,0.137898,0.306277,0.45024,0.347022,0.441654,0.339851,0.788676,0.208377,3.37386,0.302963,-0.509799,-0.579186,81.2897,12.6401,117.476,-1.08898,0.0159005,10.878399968147278,-11.909099655225873,1.9405,213.02999877929688,,,,,,,733.6,5.474626865,733.6,5.474626865,,,,,,,,,,,,,,,,,,,"Mike Trout","10155",545361
"Carlos Narváez","BOS",107,423,374,85,53,20,0,11,44,46,42,1,110,4,2,1,,2,1,0.227935,0.0989431,0.260322,0.380079,0.31076,0.374679,0.302275,0.68544,0.146744,2.83309,0.289873,-0.293712,-0.553275,46.2785,-3.7022,88.5738,-0.846988,1.43365,-6.543585121631622,9.383647799491882,1.90432,288.2900085449219,,,,,,,402.4,3.760747663,402.4,3.760747663,,,,,,,,,,,,,,,,,,,"Carlos Narvaez","19722",665966
"Kyle Manzardo","CLE",136,588,516,124,70,26,1,26,69,81,59,2,138,7,6,0,,2,0,0.239529,0.101058,0.234064,0.431753,0.322623,0.448771,0.332159,0.771394,0.209243,3.06497,0.271509,-0.0377081,-0.594255,78.597,9.12023,114.54,-0.631963,0.0974283,9.444851338863373,-11.102571479976177,1.901,237.7100067138672,,,,,,,705.7,5.188970588,705.7,5.188970588,,,,,,,,,,,,,,,,,,,"Kyle Manzardo","29794",700932
"Colt Keith","DET",109,469,419,110,71,23,2,14,62,57,43,1,98,3,3,1,,3,1,0.263773,0.0916119,0.209316,0.437672,0.334195,0.432174,0.332419,0.766369,0.168401,3.96683,0.31017,0.601705,-0.598653,62.7893,7.37334,113.284,0.00305169,0.167236,7.3459691281896085,-5.107764095067978,1.88055,307.8299865722656,,,,,,,547.6,5.023853211,547.6,5.023853211,,,,,,,,,,,,,,,,,,,"Colt Keith","27899",690993
"Evan Carter","TEX",107,462,403,97,63,19,3,11,57,49,48,1,103,8,3,1,,19,5,0.240113,0.104109,0.222596,0.467702,0.330929,0.388683,0.317171,0.719612,0.14857,6.25525,0.292728,0.266018,0.948213,56.1327,1.5438,104.436,1.21423,-1.30761,3.6298892498016357,-1.1576133966445923,1.87985,319.79998779296875,,,,,,,505.9,4.728037383,505.9,4.728037383,,,,,,,,,,,,,,,,,,,"Evan Carter","27790",694497
"Parker Meadows","DET",122,525,466,108,69,19,6,14,63,58,49,1,130,3,4,2,,14,3,0.231115,0.0937417,0.247408,0.378895,0.306402,0.386226,0.302702,0.692628,0.155111,6.7033,0.288241,0.396654,0.630009,57.6198,-4.41304,92.8131,1.02666,1.75043,-3.42042875289917,3.625433087348938,1.86973,417.2300109863281,,,,,,,533.9,4.376229508,533.9,4.376229508,,,,,,,,,,,,,,,,,,,"Parker Meadows","23800",678009
"Jake Cronenworth","SDP",146,630,541,127,83,26,3,15,70,65,69,1,126,13,5,2,,4,2,0.234444,0.109086,0.199711,0.54622,0.331752,0.374099,0.313458,0.705851,0.139655,3.72695,0.276677,0.0843758,-1.05951,74.6456,0.206243,104.053,-0.975132,-2.29305,2.051025390625,-4.793052434921265,1.86395,407.0899963378906,,,,,,,651.7,4.46369863,651.7,4.46369863,,,,,,,,,,,,,,,,,,,"Jake Cronenworth","18036",630105
"Heliot Ramos","SFG",149,644,579,149,99,25,2,23,78,78,50,2,152,10,4,1,,7,3,0.257294,0.0773312,0.23576,0.328008,0.324741,0.424986,0.325447,0.749728,0.167692,3.90042,0.309328,-0.226798,-0.831893,82.5731,6.47954,110.92,-1.05869,-3.14198,7.276604413986206,-10.641978025436401,1.84783,216.50999450683594,,,,,,,740.4,4.969127516,740.4,4.969127516,,,,,,,,,,,,,,,,,,,"Heliot Ramos","22515",671218
"Carson Kelly","CHC",96,380,336,78,52,13,1,12,43,44,36,0,77,4,3,1,,2,0,0.233241,0.0947466,0.203929,0.464605,0.312691,0.386829,0.307508,0.69952,0.153588,3.53944,0.265374,-0.585814,-0.287556,43.1886,-1.7113,98.0305,-0.87337,2.371,-1.7603834867477417,8.545998811721802,1.84639,317.260009765625,,,,,,,380.8,3.966666666,380.8,3.966666666,,,,,,,,,,,,,,,,,,,"Carson Kelly","13620",608348
"Sean Murphy","ATL",89,360,315,70,40,14,0,15,41,45,35,1,97,8,2,0,,0,0,0.221428,0.0973839,0.270297,0.360285,0.312913,0.415295,0.317699,0.728208,0.193867,2.08442,0.266218,-0.099015,-0.50727,43.943,1.35899,102.749,-0.606285,1.89105,0.5677605271339417,4.566051244735718,1.82953,398.0899963378906,,,,,,,387.6,4.355056179,387.6,4.355056179,,,,,,,,,,,,,,,,,,,"Sean Murphy","19352",669221
"Brayan Rocchio","CLE",125,539,480,115,77,26,2,11,61,54,43,0,99,8,4,3,,13,5,0.239133,0.0806928,0.184423,0.437542,0.309735,0.366464,0.29829,0.676199,0.127332,4.81359,0.278338,-0.121168,-0.38579,57.2255,-6.46153,91.2091,-0.506958,-0.204472,-6.0916168093681335,5.320527791976929,1.81916,408.8599853515625,,,,,,,517.9,4.1432,517.9,4.1432,,,,,,,,,,,,,,,,,,,"Brayan Rocchio","23690",677587
"Ramón Laureano","SDP",130,560,505,122,74,24,2,21,70,73,41,1,152,10,3,0,,9,3,0.242361,0.0739615,0.271127,0.272793,0.310842,0.426572,0.319663,0.737414,0.184212,4.75162,0.301675,-0.491904,-0.468392,69.1725,3.00421,108.303,-0.960296,0.656341,4.5505051612854,-5.443658888339996,1.81484,230.33999633789062,,,,,,,618.3,4.756153846,618.3,4.756153846,,,,,,,,,,,,,,,,,,,"Ramon Laureano","17128",657656
"Brandon Lowe","PIT",131,567,511,124,75,24,1,24,72,71,46,1,146,5,4,1,,4,1,0.243139,0.0815459,0.257198,0.317055,0.30962,0.433434,0.320793,0.743054,0.190295,3.57024,0.290916,-0.310028,-0.533544,70.5577,3.56229,103.455,-0.843572,-3.8585,1.4784761667251587,-2.6335017681121826,1.81187,193.3699951171875,,,,,,,642.1,4.901526717,642.1,4.901526717,,,,,,,,,,,,,,,,,,,"Brandon Lowe","18882",664040
"Spencer Horwitz","PIT",115,497,431,116,75,29,1,11,63,51,56,1,90,6,3,1,,2,1,0.269002,0.113593,0.180524,0.629238,0.358842,0.418027,0.341083,0.77687,0.149026,3.09654,0.314216,-0.373443,-0.795844,70.034,11.3096,117.354,-1.16929,1.52814,9.05316960811615,-8.04686176776886,1.79473,359.94000244140625,,,,,,,598.8,5.206956521,598.8,5.206956521,,,,,,,,,,,,,,,,,,,"Spencer Horwitz","26477",687462
"Jared Triolo","PIT",134,581,510,125,87,24,3,10,64,54,61,1,132,5,3,2,,16,4,0.244762,0.105719,0.226952,0.465821,0.329378,0.36302,0.307573,0.692398,0.118259,5.36063,0.309271,-0.149907,0.543934,66.0637,-2.5859,94.3992,0.394027,-0.712939,-3.4627400934696198,1.6620609760284424,1.79347,403.0299987792969,,,,,,,587.9,4.387313432,587.9,4.387313432,,,,,,,,,,,,,,,,,,,"Jared Triolo","25807",669707
"Addison Barger","TOR",112,483,434,107,62,25,1,19,61,65,41,2,113,4,3,1,,4,2,0.246374,0.0859032,0.23493,0.365655,0.315817,0.439987,0.325743,0.755804,0.193613,3.55096,0.289133,0,-0.578485,62.0456,4.97541,109.539,-0.578485,-1.50985,4.852011799812317,-3.9848544597625732,1.78957,214.3699951171875,,,,,,,559,4.991071428,559,4.991071428,,,,,,,,,,,,,,,,,,,"Addison Barger","24598",680718
"Vinnie Pasquantino","KCR",149,644,576,150,89,31,1,28,74,94,55,4,95,6,6,0,,1,0,0.25967,0.0856987,0.148027,0.57894,0.327658,0.462505,0.338367,0.790162,0.202835,2.39193,0.265607,-1.01161,-0.81177,89.3281,13.2345,114.615,-1.82338,-1.82744,9.26995837688446,-13.97743558883667,1.78617,89.51000213623047,,,,,,,807.7,5.420805369,807.7,5.420805369,,,,,,,,,,,,,,,,,,,"Vinnie Pasquantino","27676",686469
"Carter Jensen","KCR",99,401,355,87,55,16,3,12,46,47,40,1,104,2,3,1,,4,1,0.244403,0.0993179,0.258874,0.383653,0.321488,0.408951,0.318398,0.730439,0.164549,4.74558,0.308591,0.0156571,-0.148566,49.0716,1.73767,100.859,-0.132909,0.389914,0.27282972633838654,2.9149138033390045,1.75201,999,,,,,,,439.3,4.437373737,439.3,4.437373737,,,,,,,,,,,,,,,,,,,"Carter Jensen","29478",695600
"Nick Gonzales","PIT",102,441,403,106,70,24,4,8,49,48,28,0,90,6,4,0,,2,2,0.263747,0.0634377,0.204082,0.310844,0.317848,0.405183,0.314383,0.723031,0.141436,4.08416,0.317507,0.143131,-1.00095,52.583,0.475502,99.0642,-0.857818,0.50609,-1.3469467759132385,3.7310896515846252,1.74507,520.7999877929688,,,,,,,458.4,4.494117647,458.4,4.494117647,,,,,,,,,,,,,,,,,,,"Nick Gonzales","27490",693304
"Christian Yelich","MIL",146,630,553,141,96,24,1,20,81,80,70,5,153,5,3,0,,17,4,0.255816,0.110657,0.242609,0.456114,0.342742,0.413441,0.329544,0.756183,0.157625,4.67779,0.317052,0.807052,0.553658,82.8733,8.43392,112.088,1.36071,-0.0634986,10.386427760124207,-14.313498608767986,1.74271,142.49000549316406,,,,,,,746,5.109589041,746,5.109589041,,,,,,,,,,,,,,,,,,,"Christian Yelich","11477",592885
"JJ Wetherholt","STL",86,371,325,83,59,15,1,8,45,41,37,1,63,6,2,1,,8,2,0.253835,0.0991512,0.169129,0.586245,0.338919,0.377586,0.317772,0.716506,0.123751,4.58087,0.291304,0,0.211744,45.2572,1.42068,105.417,0.211744,0.587077,2.593608245253563,2.062076985836029,1.7392,999,,,,,,,402.8,4.68372093,402.8,4.68372093,,,,,,,,,,,,,,,,,,,"JJ Wetherholt","sa3025154",802139
"Gavin Lux","TBR",105,455,402,104,74,21,2,8,53,41,47,0,97,2,2,1,,3,1,0.259331,0.104138,0.212629,0.489764,0.338222,0.375898,0.316675,0.71412,0.116567,3.60683,0.322111,0.0746464,-0.589352,55.0989,1.33717,101.807,-0.514705,-0.928661,0.4543223977088928,0.7963391542434692,1.73021,510,,,,,,,477.8,4.55047619,477.8,4.55047619,,,,,,,,,,,,,,,,,,,"Gavin Lux","19955",666158
"Josh Jung","TEX",130,560,522,130,86,25,1,18,61,67,31,0,142,4,3,1,,4,1,0.24823,0.0548833,0.25272,0.217171,0.293711,0.404159,0.302736,0.697869,0.155929,3.39499,0.305634,-0.697321,-0.532755,61.4765,-4.69183,94.4926,-1.23008,0.421389,-4.865104675292969,2.4213889241218567,1.72198,325.260009765625,,,,,,,563.2,4.332307692,563.2,4.332307692,,,,,,,,,,,,,,,,,,,"Josh Jung","26299",673962
"Kerry Carpenter","DET",115,497,455,117,68,20,4,25,63,79,32,2,118,6,3,0,,2,2,0.257508,0.0649389,0.23711,0.273877,0.313899,0.481107,0.338972,0.795006,0.223599,3.99362,0.293246,-0.156222,-0.863097,69.1821,10.4577,117.798,-1.01932,-0.363785,9.406157374382019,-9.688784688711166,1.72123,236,,,,,,,628.2,5.462608695,628.2,5.462608695,,,,,,,,,,,,,,,,,,,"Kerry Carpenter","25961",681481
"Christian Walker","HOU",143,616,548,127,74,24,1,28,73,83,52,2,161,9,6,0,,3,1,0.231306,0.0849528,0.260726,0.325832,0.30607,0.431471,0.318167,0.737541,0.200165,3.16053,0.270972,-0.608161,-0.665948,75.342,2.55686,104.293,-1.27411,4.75782,1.842570424079895,-6.242180824279785,1.71907,189.94000244140625,,,,,,,687.6,4.808391608,687.6,4.808391608,,,,,,,,,,,,,,,,,,,"Christian Walker","13419",572233
"Nolan Schanuel","LAA",143,616,531,141,100,25,1,15,76,64,69,3,85,9,4,3,,6,1,0.265118,0.112072,0.137618,0.81437,0.356975,0.401583,0.33432,0.758558,0.136465,3.66413,0.288531,-0.871249,-0.581631,83.4203,10.6352,113.666,-1.45288,-1.93704,8.469048619270325,-12.937038540840149,1.71207,308.3399963378906,,,,,,,720.4,5.037762237,720.4,5.037762237,,,,,,,,,,,,,,,,,,,"Nolan Schanuel","33189",694384
"Ke'Bryan Hayes","CIN",143,616,565,138,101,23,3,12,63,61,42,1,123,5,3,1,,13,4,0.244154,0.0678306,0.200277,0.338684,0.300153,0.355163,0.288208,0.655316,0.111009,4.91404,0.291396,0.206323,0.21781,60.3583,-12.4268,78.1368,0.424132,9.49146,-15.537905037403107,11.691462755203247,1.7033,465.69000244140625,,,,,,,558.9,3.908391608,558.9,3.908391608,,,,,,,,,,,,,,,,,,,"Ke'Bryan Hayes","18577",663647
"Ryan McMahon","NYY",115,497,434,91,56,18,1,17,53,56,56,2,158,3,3,1,,3,2,0.210929,0.113318,0.318169,0.356155,0.30428,0.370967,0.2977,0.675247,0.160038,2.95187,0.285229,0.0829438,-0.953085,52.5285,-6.19589,90.7467,-0.870142,3.93249,-6.290481090545654,5.707488417625427,1.6905,416.3699951171875,,,,,,,470.4,4.090434782,470.4,4.090434782,,,,,,,,,,,,,,,,,,,"Ryan McMahon","15112",641857
"Jurickson Profar","ATL",149,644,556,141,92,28,1,19,82,73,73,1,104,9,4,1,,9,2,0.253065,0.113536,0.161447,0.703243,0.347218,0.409442,0.332891,0.75666,0.156377,4.12985,0.278959,-0.316348,-0.173887,86.4651,10.3716,113.155,-0.490234,-2.94274,9.550864219665527,-14.492738962173462,1.68654,185.88999938964844,,,,,,,756.6,5.077852348,756.6,5.077852348,,,,,,,,,,,,,,,,,,,"Jurickson Profar","10815",595777
"Luis García Jr.","WSN",121,525,489,133,90,25,2,16,63,67,29,1,82,2,5,0,,13,5,0.272019,0.0550223,0.155462,0.353928,0.312065,0.429997,0.319322,0.742061,0.157978,4.79149,0.295054,-0.0292968,-0.156067,64.7042,2.67145,104.351,-0.185364,0.0636072,2.522202029824257,-3.6113927587866783,1.67564,232.66000366210938,,,,,,,593.8,4.907438016,593.8,4.907438016,,,,,,,,,,,,,,,,,,,"Luis Garcia Jr.","20391",671277
"Brandon Marsh","PHI",113,490,433,111,72,22,3,14,59,58,48,1,139,3,4,2,,10,3,0.255975,0.0980732,0.282918,0.346648,0.33066,0.414689,0.324557,0.745349,0.158714,5.08697,0.340454,0.27658,0.0181136,62.473,4.57569,106.306,0.294694,-1.76044,3.957131564617157,-4.010442614555359,1.66249,346.6000061035156,,,,,,,564.7,4.997345132,564.7,4.997345132,,,,,,,,,,,,,,,,,,,"Brandon Marsh","20202",669016
"Pedro Pagés","STL",89,352,321,73,49,14,1,10,34,38,23,1,90,3,3,2,,1,0,0.227718,0.0663,0.256802,0.258176,0.28361,0.365738,0.283139,0.649348,0.138021,2.96216,0.283061,-0.339387,-0.360656,33.0419,-8.54965,81.6926,-0.700043,2.67928,-8.337738573551178,9.554281234741211,1.61186,525.4600219726562,,,,,,,308,3.460674157,308,3.460674157,,,,,,,,,,,,,,,,,,,"Pedro Pages","25782",686780
"Dylan Beavers","BAL",99,427,369,91,59,17,2,13,53,49,50,1,98,3,3,2,,11,4,0.246261,0.117314,0.23046,0.509041,0.337998,0.406891,0.327027,0.744889,0.16063,5.02174,0.299171,-0.0268019,0.0461107,55.2971,4.84374,111.265,0.0193088,-0.485229,5.688474901020527,-4.760228842496872,1.59862,309.510009765625,,,,,,,492.2,4.971717171,492.2,4.971717171,,,,,,,,,,,,,,,,,,,"Dylan Beavers","31695",687637
"Victor Scott II","STL",130,560,497,112,82,19,2,8,63,48,45,0,120,9,4,6,,37,7,0.226163,0.0798833,0.214355,0.372667,0.299177,0.324208,0.279013,0.623386,0.0980454,6.70594,0.279417,0.263698,3.68389,50.6905,-15.4778,78.866,3.94759,5.07075,-10.079399824142456,7.070749759674072,1.5984,331.69000244140625,,,,,,,484.6,3.727692307,484.6,3.727692307,,,,,,,,,,,,,,,,,,,"Victor Scott II","31349",687363
"Ha-Seong Kim","ATL",87,378,330,81,57,14,1,8,44,38,40,1,68,3,3,1,,14,4,0.244247,0.106854,0.179265,0.596069,0.32977,0.367401,0.308879,0.69717,0.123154,5.20658,0.281981,0.0250665,0.654202,43.3821,-1.28154,96.7065,0.679269,-0.343,-0.7962477803230286,3.7069997787475586,1.5845,279.8599853515625,,,,,,,389.5,4.477011494,389.5,4.477011494,,,,,,,,,,,,,,,,,,,"Ha-Seong Kim","27506",673490
"Brett Baty","NYM",107,462,417,104,68,16,1,18,55,58,39,0,113,4,3,1,,5,1,0.249339,0.0837513,0.244545,0.342478,0.316722,0.423754,0.321949,0.740476,0.174415,3.9836,0.297852,-0.101614,-0.255765,57.9249,3.336,109.431,-0.35738,0.669868,4.806948244571686,-4.730132222175598,1.58049,257.6600036621094,,,,,,,522.4,4.88224299,522.4,4.88224299,,,,,,,,,,,,,,,,,,,"Brett Baty","26123",683146
"Romy Gonzalez","BOS",92,399,369,99,64,20,4,11,48,52,21,1,98,4,4,1,,10,4,0.268673,0.0537858,0.244566,0.219923,0.312069,0.432864,0.319864,0.744933,0.164191,5.88342,0.333652,-0.223975,-0.289064,49.3506,2.20562,100.69,-0.513039,0.779264,-0.1886504888534546,1.6042637825012207,1.54989,406.79998779296875,,,,,,,452.4,4.917391304,452.4,4.917391304,,,,,,,,,,,,,,,,,,,"Romy Gonzalez","21562",663853
"Brooks Lee","MIN",139,602,553,137,93,25,2,17,64,69,40,1,102,3,5,1,,5,1,0.24759,0.0656888,0.168841,0.389058,0.299334,0.389109,0.299478,0.688443,0.141519,3.40748,0.273845,-0.49859,-0.536761,64.4947,-6.63627,90.0847,-1.03535,-3.91276,-8.070520758628845,2.4372403621673584,1.54355,320.3999938964844,,,,,,,593.6,4.270503597,593.6,4.270503597,,,,,,,,,,,,,,,,,,,"Brooks Lee","31595",686797
"Mike Yastrzemski","ATL",107,462,400,91,52,20,3,16,57,51,53,2,109,4,3,2,,4,2,0.228501,0.115228,0.235429,0.489438,0.323026,0.415538,0.321275,0.738564,0.187037,4.66424,0.270577,-0.0254944,-0.527903,57.672,3.08317,105.198,-0.553397,2.21001,2.2926905751228333,-2.63999080657959,1.5371,417.2300109863281,,,,,,,508.1,4.74859813,508.1,4.74859813,,,,,,,,,,,,,,,,,,,"Mike Yastrzemski","14854",573262
"Jo Adell","LAA",141,609,553,130,72,24,1,33,73,94,42,1,163,10,4,1,,9,4,0.235204,0.0686338,0.268451,0.255666,0.298409,0.462007,0.325818,0.760415,0.226802,4.10634,0.269834,-0.142656,-0.705002,78.2688,6.3108,107.81,-0.847657,-8.90148,4.757995963096619,-10.726477861404419,1.5339,126.80000305175781,,,,,,,722.4,5.123404255,722.4,5.123404255,,,,,,,,,,,,,,,,,,,"Jo Adell","20220",666176
"Jac Caglianone","KCR",121,525,474,121,75,21,1,23,64,71,40,2,112,7,4,0,,3,1,0.254655,0.0762679,0.213612,0.35704,0.320009,0.448454,0.330967,0.768463,0.1938,3.45455,0.286398,0.0401709,-0.601358,69.6679,7.63512,109.518,-0.561187,-1.29241,5.328390955924988,-8.417410373687744,1.53271,225.49000549316406,,,,,,,630.3,5.209090909,630.3,5.209090909,,,,,,,,,,,,,,,,,,,"Jac Caglianone","35041",695506
"Connor Norby","MIA",117,504,458,112,72,23,2,15,62,59,36,0,135,5,4,1,,9,3,0.244854,0.0718653,0.268009,0.268145,0.304397,0.402475,0.30771,0.706872,0.157621,4.65627,0.310929,-0.267225,-0.219184,57.3643,-2.18719,95.0354,-0.48641,0.106627,-3.451981395483017,1.6566269472241402,1.53191,359.489990234375,,,,,,,520,4.444444444,520,4.444444444,,,,,,,,,,,,,,,,,,,"Connor Norby","29592",681393
"Jesús Sánchez","HOU",104,448,404,100,62,19,2,17,55,56,38,1,109,3,2,1,,10,2,0.246742,0.0848867,0.244174,0.347649,0.314362,0.429355,0.321862,0.743716,0.182613,5.03048,0.295852,-0.0641033,0.259429,56.138,3.20336,106.838,0.195326,0.576838,3.8058236092329025,-4.323162198066711,1.52467,338.2300109863281,,,,,,,518.7,4.9875,518.7,4.9875,,,,,,,,,,,,,,,,,,,"Jesus Sanchez","19913",660821
"Justin Crawford","PHI",99,427,388,107,81,18,3,6,56,43,31,0,88,2,2,4,,22,6,0.276432,0.0730217,0.20706,0.352659,0.331051,0.382944,0.313923,0.713995,0.106511,6.48819,0.342004,-0.0208527,1.34052,50.7542,0.300864,99.022,1.31966,-1.20411,0.8246924579143524,-0.2791091799736023,1.50931,999,,,,,,,460.9,4.655555555,460.9,4.655555555,,,,,,,,,,,,,,,,,,,"Justin Crawford","sa3020240",702222
"Adolis García","PHI",139,602,549,132,77,27,1,27,74,87,40,1,158,6,5,1,,12,4,0.240949,0.0672191,0.262641,0.255936,0.297863,0.440991,0.317138,0.738854,0.200042,4.26019,0.284978,0.0257676,0.0556501,73.1263,1.99535,101.224,0.0814177,0.174729,0.9547692462801933,-6.275270417332649,1.50483,229,,,,,,,677.6,4.874820143,677.6,4.874820143,,,,,,,,,,,,,,,,,,,"Adolis Garcia","19287",666969
"Marcelo Mayer","BOS",125,539,492,120,76,27,3,15,64,63,39,1,124,3,4,1,,6,3,0.245005,0.0718607,0.230567,0.31167,0.302214,0.401062,0.304756,0.703276,0.156057,4.33544,0.296457,0.176789,-0.715703,60.055,-3.63199,90.2825,-0.538915,0.661277,-6.7122209668159485,2.7362771034240723,1.49126,367.8299865722656,,,,,,,545.4,4.3632,545.4,4.3632,,,,,,,,,,,,,,,,,,,"Marcelo Mayer","29668",691785
"Samuel Basallo","BAL",107,445,401,96,55,20,0,21,55,62,36,2,110,4,3,1,,2,1,0.239195,0.0808538,0.24688,0.327502,0.306517,0.447366,0.323773,0.753883,0.208171,2.91207,0.274152,-0.0114516,-0.528018,56.478,3.87415,109.023,-0.539469,-1.61583,4.195289194583893,-4.665831565856934,1.48612,174.77000427246094,,,,,,,513,4.794392523,513,4.794392523,,,,,,,,,,,,,,,,,,,"Samuel Basallo","28824",694212
"Garrett Mitchell","MIL",94,406,359,86,55,17,3,10,49,45,39,0,121,4,2,2,,14,4,0.238307,0.0959151,0.298843,0.320955,0.317166,0.384874,0.308939,0.70204,0.146566,6.43506,0.329291,0.093308,0.736668,46.6154,-1.35667,97.9732,0.829976,0.587107,-0.14531534910202026,1.1371075510978699,1.48348,516.3099975585938,,,,,,,427.4,4.54680851,427.4,4.54680851,,,,,,,,,,,,,,,,,,,"Garrett Mitchell","27555",669003
"Marcell Ozuna",,120,518,447,109,67,19,0,23,62,69,64,1,128,3,4,0,,0,0,0.244787,0.124104,0.247674,0.501078,0.341079,0.442526,0.340617,0.783605,0.197739,1.48154,0.288661,-0.691681,-0.856745,72.7971,11.5914,118.694,-1.54843,0,9.89648699760437,-12.949999809265137,1.48126,331.2900085449219,,,,,,,635.7,5.2975,635.7,5.2975,,,,,,,,,,,,,,,,,,,"Marcell Ozuna","10324",542303
"Cole Young","SEA",92,399,350,83,57,17,2,7,44,40,39,1,68,6,3,2,,5,2,0.236193,0.0981113,0.170323,0.576031,0.320608,0.35733,0.301309,0.677938,0.121137,4.62509,0.272697,0.0242526,-0.561762,43.3399,-3.80507,98.6359,-0.53751,0.030774,-1.1789926290512085,1.555773938074708,1.4436,524.0900268554688,,,,,,,380.2,4.132608695,380.2,4.132608695,,,,,,,,,,,,,,,,,,,"Cole Young","31680",702284
"Daylen Lile","WSN",128,553,505,135,90,25,10,11,66,64,37,0,99,6,4,1,,14,5,0.267147,0.0662434,0.178726,0.370642,0.322426,0.418117,0.321261,0.740543,0.15097,6.65459,0.310862,0.617767,-0.30028,69.0255,3.68426,105.679,0.317487,-1.91181,4.039787292480469,-8.336810111999512,1.44275,203.6300048828125,,,,,,,625.5,4.88671875,625.5,4.88671875,,,,,,,,,,,,,,,,,,,"Daylen Lile","29995",695734
"Carson Williams","TBR",100,434,390,83,51,14,3,16,52,52,36,0,148,4,2,2,,13,5,0.213419,0.0833688,0.340277,0.245002,0.285173,0.385376,0.293005,0.67055,0.171958,5.95439,0.293874,-0.0891369,-0.0508662,44.2155,-7.0649,85.5019,-0.140003,2.0349,-7.556051209568977,6.6849045753479,1.43917,445.30999755859375,,,,,,,413.6,4.136,413.6,4.136,,,,,,,,,,,,,,,,,,,"Carson Williams","30038",700246
"Sal Stewart","CIN",126,546,492,130,83,27,0,20,70,74,44,0,103,6,4,0,,9,2,0.263781,0.0802134,0.189418,0.423474,0.328299,0.440164,0.333184,0.768463,0.176383,3.81863,0.295136,0.0269341,0.00130378,73.4371,8.92303,108.947,0.0282379,0.671649,5.817805854603648,-9.978350281715393,1.43289,215.1699981689453,,,,,,,663.8,5.268253968,663.8,5.268253968,,,,,,,,,,,,,,,,,,,"Sal Stewart","31505",701398
"Cedric Mullins","TBR",110,476,424,97,61,20,1,15,57,55,43,0,106,4,4,2,,20,5,0.227728,0.0894291,0.223277,0.40053,0.301544,0.385416,0.301112,0.68696,0.157688,5.39367,0.266038,-0.310355,1.35781,51.6276,-4.61552,91.0865,1.04745,0.0253637,-3.9531965255737305,1.3253636211156845,1.40734,307.3999938964844,,,,,,,488.9,4.444545454,488.9,4.444545454,,,,,,,,,,,,,,,,,,,"Cedric Mullins","17929",656775
"Kevin McGonigle","DET",55,238,209,53,32,13,1,7,31,30,25,0,33,2,2,1,,4,2,0.254442,0.104075,0.139278,0.747249,0.334612,0.425602,0.331051,0.760213,0.17116,4.62439,0.270314,-0.0254056,-0.354238,31.599,3.47743,112.342,-0.379643,0.665802,3.0823507010936737,2.415802240371704,1.40063,999,,,,,,,280,5.09090909,280,5.09090909,,,,,,,,,,,,,,,,,,,"Kevin McGonigle","sa3022895",805808
"Anthony Santander","TOR",131,567,504,115,64,23,1,28,67,83,54,2,128,6,4,0,,1,0,0.229113,0.0945441,0.226172,0.418019,0.3086,0.443595,0.324,0.752195,0.214483,2.33803,0.248935,-0.643829,-0.64971,72.0338,5.03837,108.339,-1.29354,-0.522388,4.2790607213974,-10.14738792181015,1.39625,237.69000244140625,,,,,,,657.5,5.019083969,657.5,5.019083969,,,,,,,,,,,,,,,,,,,"Anthony Santander","14551",623993
"Nathan Lukes","TOR",75,322,289,78,55,15,2,7,39,37,26,1,50,2,2,2,,3,1,0.270155,0.0821664,0.156687,0.524398,0.334288,0.405226,0.322918,0.739514,0.135071,4.02287,0.304334,-0.00244188,-0.521866,40.6252,2.57838,107.593,-0.524308,2.83117,2.357460618019104,-0.11883091926574707,1.36294,573.77001953125,,,,,,,355.4,4.738666666,355.4,4.738666666,,,,,,,,,,,,,,,,,,,"Nathan Lukes","18123",664770
