Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Carson Benge","NYM",83,357,316,76,50,15,3,9,45,40,33,1,77,5,2,1,,8,2,0.240572,0.0929271,0.216848,0.428536,0.319959,0.384673,0.30927,0.704632,0.144101,5.77544,0.290684,0,0.161655,41.0851,-1.09721,100.746,0.161655,-3.16947,0.4772452414035797,-6.294474124908447,0.620039,999,,,,,,,378.4,4.559036144,378.4,4.559036144,,,,,,,,,,,,,,,,,,,"Carson Benge","sa3025452",701807
"Coby Mayo","BAL",34,147,131,30,17,7,1,6,18,19,13,0,41,2,1,0,,1,0,0.232902,0.0890191,0.278107,0.320089,0.309195,0.430649,0.320206,0.739845,0.197748,4.17524,0.288952,0.023835,-0.140721,18.2227,0.85347,106.566,-0.116886,-0.403761,1.0207468941807747,-0.028760552406311035,0.619143,714.5399780273438,,,,,,,166.3,4.89117647,166.3,4.89117647,,,,,,,,,,,,,,,,,,,"Coby Mayo","28312",691723
"Jeremiah Jackson","BAL",62,266,249,61,38,13,1,9,30,33,13,0,61,2,2,0,,4,2,0.244,0.0484463,0.228814,0.211728,0.284701,0.410981,0.300118,0.695682,0.166981,4.10261,0.285802,-0.028224,-0.334129,28.636,-2.79399,92.7282,-0.362353,-0.912607,-2.6421411633491516,-0.46260684728622437,0.619046,999,,,,,,,267.6,4.316129032,267.6,4.316129032,,,,,,,,,,,,,,,,,,,"Jeremiah Jackson","22239",669236
"JJ Bleday","CIN",78,336,295,68,38,15,1,14,42,43,37,1,76,1,2,0,,2,1,0.229599,0.110139,0.226559,0.486138,0.316722,0.42433,0.321909,0.741052,0.194731,3.31144,0.261209,-0.17343,-0.491231,42.1163,2.41533,101.223,-0.664661,-1.56362,-0.1776202917098999,-4.963619112968445,0.617718,999,,,,,,,381.6,4.892307692,381.6,4.892307692,,,,,,,,,,,,,,,,,,,"JJ Bleday","26368",668709
"Graham Pauley","MIA",70,301,269,61,39,13,1,8,34,33,26,0,61,3,2,1,,4,1,0.228576,0.0869415,0.201049,0.432439,0.302638,0.378828,0.298968,0.681466,0.150252,4.64197,0.263474,-0.0927323,-0.0961233,32.1229,-3.4426,89.047,-0.188856,1.45996,-4.09632582962513,0.08496236801147461,0.61418,999,,,,,,,283,4.042857142,283,4.042857142,,,,,,,,,,,,,,,,,,,"Graham Pauley","31363",688363
"Edgar Quero","CHW",112,466,414,104,77,18,0,10,45,48,41,0,85,6,4,1,,1,1,0.251988,0.08884,0.181614,0.48917,0.325532,0.365313,0.306569,0.690845,0.113326,1.86108,0.292947,-0.395504,-0.917476,52.5623,-2.4519,95.4705,-1.31298,-1.26765,-3.798603892326355,-4.642646789550781,0.611556,616.260009765625,,,,,,,454.7,4.059821428,454.7,4.059821428,,,,,,,,,,,,,,,,,,,"Edgar Quero","28022",700337
"Drew Millas","WSN",36,141,127,32,22,6,1,2,15,14,11,1,24,1,1,1,,3,1,0.247414,0.0794112,0.168676,0.470792,0.309523,0.366164,0.295987,0.675687,0.118751,5.47062,0.284877,0.0295263,0.121953,14.6855,-1.95114,88.366,0.151479,0.0466989,-1.789971962571144,2.796698920428753,0.609881,999,,,,,,,133,3.694444444,133,3.694444444,,,,,,,,,,,,,,,,,,,"Drew Millas","25643",686452
"Braxton Fulford","COL",52,205,183,45,28,9,1,6,24,25,15,0,55,5,2,1,,2,1,0.244162,0.0748507,0.266943,0.280399,0.315638,0.404403,0.314657,0.720041,0.160241,4.98547,0.313815,0.0182836,-0.235794,24.4651,0.266399,87.4825,-0.217511,0.479876,-3.2558773159980774,4.4798761904239655,0.609389,999,,,,,,,218.2,4.196153846,218.2,4.196153846,,,,,,,,,,,,,,,,,,,"Braxton Fulford","29704",690924
"Jordan Beck","COL",130,560,509,128,82,25,4,16,64,63,45,0,155,3,3,0,,16,5,0.251969,0.0801645,0.277422,0.288962,0.314642,0.414419,0.316981,0.729062,0.162451,5.65072,0.32886,0.138787,0.255683,67.9534,1.78511,89.0746,0.39447,0.12093,-6.856889098882675,-5.879069983959198,0.603171,237.08999633789062,,,,,,,613.9,4.722307692,613.9,4.722307692,,,,,,,,,,,,,,,,,,,"Jordan Beck","31431",687597
"Alex Call","LAD",32,140,119,28,19,6,0,4,17,16,17,0,26,2,1,1,,2,1,0.239881,0.122752,0.188258,0.65204,0.343991,0.389369,0.325704,0.73336,0.149488,4.17307,0.275833,-0.0422831,-0.200774,17.9798,1.43775,109.212,-0.243057,0.547464,1.2854793518781662,-0.0525355339050293,0.6027,999,,,,,,,150.8,4.7125,150.8,4.7125,,,,,,,,,,,,,,,,,,,"Alex Call","19296",669743
"Jake Bauers","MIL",73,315,272,59,33,12,1,13,37,38,38,1,96,2,2,0,,8,2,0.215629,0.121053,0.303448,0.398924,0.315626,0.408401,0.316447,0.724027,0.192772,4.86785,0.276947,-0.424876,0.537956,38.0872,0.867506,103.116,0.11308,-1.15125,1.2764828652143478,-5.876246213912964,0.601635,999,,,,,,,350.7,4.804109589,350.7,4.804109589,,,,,,,,,,,,,,,,,,,"Jake Bauers","15194",641343
"Kyle Karros","COL",50,217,194,51,35,11,1,3,25,22,19,1,50,3,1,0,,2,0,0.26092,0.0873493,0.228358,0.382509,0.332426,0.380933,0.313668,0.713358,0.120012,4.23233,0.331392,-0.0338948,-0.174783,25.7482,0.107973,86.8049,-0.208678,1.44722,-3.6023353189229965,2.2222208976745605,0.597457,999,,,,,,,227.2,4.544,227.2,4.544,,,,,,,,,,,,,,,,,,,"Kyle Karros","33252",691720
"Blake Perkins","MIL",50,217,190,42,29,8,1,4,25,21,23,0,59,1,2,1,,7,2,0.222961,0.104626,0.27269,0.38368,0.307721,0.341461,0.289474,0.649181,0.1185,5.75103,0.29815,0.068783,0.181709,21.4856,-4.15457,84.6388,0.250492,1.48911,-3.700241297483444,2.264111280441284,0.591726,999,,,,,,,191.4,3.828,191.4,3.828,,,,,,,,,,,,,,,,,,,"Blake Perkins","19921",663368
"Angel Martínez","CLE",66,287,262,62,41,13,1,6,32,29,18,0,61,3,2,2,,5,2,0.235844,0.0622844,0.212491,0.293115,0.290032,0.370203,0.288693,0.660235,0.134359,4.83785,0.281056,0.203227,-0.143044,28.2344,-5.67681,84.598,0.0601826,-0.0957179,-5.149728711694479,0.9792821630835533,0.583962,999,,,,,,,251.9,3.816666666,251.9,3.816666666,,,,,,,,,,,,,,,,,,,"Angel Martinez","26540",682657
"Kody Clemens","MIN",53,231,210,48,28,9,2,9,28,30,16,0,56,2,1,1,,2,1,0.230595,0.0714142,0.241556,0.295643,0.292053,0.424157,0.308575,0.71621,0.193563,4.98619,0.267356,0.0457538,-0.0975467,26.4543,-0.840151,96.352,-0.0517928,1.10906,-1.0450086928904057,-1.2159355878829956,0.582128,727.489990234375,,,,,,,235.9,4.450943396,235.9,4.450943396,,,,,,,,,,,,,,,,,,,"Kody Clemens","20572",665019
"Ryan Ritter","COL",44,189,168,43,28,9,2,5,23,22,14,0,49,4,1,2,,3,1,0.252794,0.0759842,0.259449,0.292868,0.323285,0.40443,0.318445,0.727715,0.151636,5.65934,0.327649,0.0152464,-0.0392867,23.1589,0.827083,90.0773,-0.0240402,0.742352,-2.2467649150639772,1.6173522472381592,0.578952,999,,,,,,,214.2,4.868181818,214.2,4.868181818,,,,,,,,,,,,,,,,,,,"Ryan Ritter","31500",690022
"Travis d'Arnaud","LAA",58,231,211,46,27,11,1,7,23,25,14,0,65,4,1,0,,0,0,0.215618,0.062238,0.283525,0.219515,0.275993,0.375707,0.284601,0.6517,0.160089,2.79461,0.273681,-0.304458,-0.265683,21.9579,-5.33649,79.4169,-0.570141,0.0680381,-6.174103736877441,4.268037885427475,0.577431,999,,,,,,,204,3.517241379,204,3.517241379,,,,,,,,,,,,,,,,,,,"Travis d'Arnaud","7739",518595
"Leo Rivas","SEA",37,161,133,29,22,4,0,2,19,14,23,0,40,2,1,2,,7,2,0.21528,0.14242,0.25091,0.567615,0.334219,0.301285,0.292749,0.635504,0.0860048,5.49145,0.288452,-0.0164404,0.394158,16.3691,-2.6543,92.7393,0.377718,0.282674,-1.0000475347042084,1.0576742887496948,0.572846,999,,,,,,,142.5,3.851351351,142.5,3.851351351,,,,,,,,,,,,,,,,,,,"Leo Rivas","21009",660844
"Moisés Ballesteros","CHC",86,368,332,88,62,16,1,9,39,43,30,2,63,3,3,1,,2,1,0.264059,0.0811025,0.171782,0.472123,0.327185,0.400114,0.316699,0.727299,0.136055,2.99544,0.299558,-0.0956378,-0.680582,44.5708,1.08881,104.327,-0.77622,-0.1237,1.110847294330597,-7.798699855804443,0.568437,643.030029296875,,,,,,,397.5,4.622093023,397.5,4.622093023,,,,,,,,,,,,,,,,,,,"Moises Ballesteros","28820",694208
"Tyler Austin","CHC",55,238,212,52,30,12,1,10,29,33,23,2,60,1,2,0,,1,0,0.246516,0.0947112,0.250931,0.37744,0.319771,0.445428,0.327521,0.765199,0.198911,2.89058,0.295236,-0.241259,-0.299055,30.9169,2.79534,111.74,-0.540313,0.0616304,2.771289348602295,-5.138369373977184,0.567961,999,,,,,,,287.6,5.229090909,287.6,5.229090909,,,,,,,,,,,,,,,,,,,"Tyler Austin","11850",592122
"Javier Sanoja","MIA",53,231,212,55,38,12,2,3,24,24,14,0,24,1,2,1,,5,3,0.257607,0.0612,0.103868,0.58921,0.305431,0.379311,0.298838,0.684742,0.121705,5.26413,0.2748,0.0887104,-0.474992,24.628,-2.66647,88.9576,-0.386282,0.417522,-3.409511685371399,1.2425216734409332,0.564605,999,,,,,,,216.5,4.08490566,216.5,4.08490566,,,,,,,,,,,,,,,,,,,"Javier Sanoja","28253",691594
"Jake Fraley","TBR",94,406,362,88,61,16,1,10,45,43,37,1,83,5,2,1,,13,4,0.242631,0.0920123,0.204659,0.449589,0.319638,0.370362,0.304848,0.69,0.127732,4.44394,0.288106,-0.182542,0.133286,45.2667,-2.70537,93.6599,-0.0492553,-0.67545,-3.083116501569748,-5.425449848175049,0.559168,999,,,,,,,416.4,4.429787234,416.4,4.429787234,,,,,,,,,,,,,,,,,,,"Jake Fraley","19260",641584
"Miguel Andujar","SDP",84,364,339,93,65,17,1,9,39,44,20,1,54,2,2,1,,2,1,0.273879,0.05525,0.147275,0.375149,0.316715,0.414999,0.316809,0.731714,0.141121,3.45007,0.299773,-0.182544,-0.421106,44.1187,1.10933,106.348,-0.60365,-1.31602,2.1349631547927856,-8.816024780273438,0.555486,999,,,,,,,388.4,4.623809523,388.4,4.623809523,,,,,,,,,,,,,,,,,,,"Miguel Andujar","15878",609280
"Justyn-Henry Malloy","TBR",47,203,171,41,27,8,0,5,24,22,27,0,55,3,1,0,,1,0,0.238489,0.131596,0.272328,0.483227,0.348483,0.381339,0.325786,0.729822,0.14285,3.03712,0.316711,-0.00360392,-0.278157,26.0842,2.09821,108.083,-0.281761,-0.652291,1.65219646692276,-3.2272911071777344,0.553698,999,,,,,,,220.7,4.69574468,220.7,4.69574468,,,,,,,,,,,,,,,,,,,"Justyn-Henry Malloy","29606",669234
"Mauricio Dubón","ATL",78,336,313,81,59,16,1,5,37,33,17,0,41,2,3,2,,3,1,0.258151,0.0497256,0.122107,0.407231,0.297369,0.366005,0.28999,0.663374,0.107854,3.83815,0.280299,-0.00637439,-0.290121,33.4087,-6.29229,83.7664,-0.296496,-1.4585,-6.76120725274086,0.991504430770874,0.553419,999,,,,,,,299.6,3.841025641,299.6,3.841025641,,,,,,,,,,,,,,,,,,,"Mauricio Dubon","16530",643289
"Liam Hicks","MIA",73,305,261,64,47,11,1,4,30,29,34,0,48,7,3,1,,2,0,0.244221,0.110441,0.156923,0.703788,0.343372,0.343671,0.310207,0.687042,0.0994494,3.24804,0.28105,-0.100313,-0.365836,35.3096,-0.704841,96.7458,-0.466148,-1.73331,-1.6417277157306671,-3.1583120822906494,0.551965,999,,,,,,,299.4,4.101369863,299.4,4.101369863,,,,,,,,,,,,,,,,,,,"Liam Hicks","29844",689414
"Joey Loperfido","HOU",92,399,361,86,55,18,2,11,45,48,27,1,111,7,2,2,,7,3,0.238504,0.0671763,0.278804,0.240944,0.301121,0.392066,0.302053,0.693186,0.153562,4.90172,0.310176,-0.0384798,-0.192012,43.5808,-3.56416,93.1921,-0.230492,-0.884869,-3.43204565346241,-4.909868657588959,0.551569,999,,,,,,,394.5,4.288043478,394.5,4.288043478,,,,,,,,,,,,,,,,,,,"Joey Loperfido","29630",694388
"César Salazar","HOU",42,166,144,30,21,6,0,3,17,17,15,0,34,5,1,1,,1,0,0.208787,0.0900341,0.204927,0.439348,0.303618,0.321556,0.282437,0.625173,0.112769,3.44636,0.247221,-0.0282412,-0.22493,15.5249,-4.13653,79.6794,-0.253171,-0.0132879,-4.238481372594833,3.236712078563869,0.541125,999,,,,,,,131.5,3.13095238,131.5,3.13095238,,,,,,,,,,,,,,,,,,,"Cesar Salazar","21587",663967
"Thomas Saggese","STL",47,203,186,46,32,9,1,4,22,21,12,0,51,2,1,0,,2,1,0.249195,0.0599041,0.251657,0.238039,0.301444,0.374387,0.296093,0.675831,0.125192,4.07085,0.318198,0.021425,-0.231863,21.1903,-2.7957,90.5661,-0.210438,0.717481,-2.480208471417427,0.9424812644720078,0.533676,999,,,,,,,184,3.914893617,184,3.914893617,,,,,,,,,,,,,,,,,,,"Thomas Saggese","27883",695336
"Rob Refsnyder","SEA",62,266,232,54,34,11,0,8,31,31,28,1,75,4,2,0,,3,1,0.233507,0.105198,0.280261,0.375357,0.323376,0.389551,0.313117,0.712927,0.156044,3.55836,0.304599,-0.150801,-0.221794,31.4433,0.0133769,106.77,-0.372596,-0.426784,1.7498390674591064,-5.7267836928367615,0.529809,999,,,,,,,276.4,4.458064516,276.4,4.458064516,,,,,,,,,,,,,,,,,,,"Rob Refsnyder","13770",608701
"Noelvi Marte","CIN",125,539,495,125,83,23,2,17,67,65,34,1,119,6,4,1,,15,5,0.253067,0.0634159,0.220393,0.28774,0.306571,0.411099,0.311131,0.71767,0.158032,5.37518,0.298501,0.161424,0.0267243,62.8449,-0.842113,93.8396,0.188148,-3.27237,-3.7472556978464127,-9.047368288040161,0.525685,133.05999755859375,,,,,,,577.4,4.6192,577.4,4.6192,,,,,,,,,,,,,,,,,,,"Noelvi Marte","26517",682622
"Amed Rosario","NYY",53,231,218,57,41,10,2,4,25,26,9,0,41,2,1,0,,4,1,0.262173,0.0407839,0.17629,0.231345,0.296831,0.382105,0.295266,0.678936,0.119932,5.27869,0.303055,0.419424,0.0756343,23.9581,-3.33632,89.0698,0.495058,-0.36646,-2.4807919561862946,-0.34146013110876083,0.524699,999,,,,,,,217,4.094339622,217,4.094339622,,,,,,,,,,,,,,,,,,,"Amed Rosario","15518",642708
"Andrew Benintendi","CHW",121,525,472,118,81,20,1,16,58,62,45,2,91,3,4,0,,3,1,0.250566,0.0862329,0.173191,0.497908,0.317047,0.400021,0.312016,0.717068,0.149454,3.09537,0.277,-0.244661,-0.663088,61.5898,-0.442971,99.2227,-0.907749,-5.07419,-1.388748288154602,-11.599191188812256,0.519922,999,,,,,,,549.8,4.543801652,549.8,4.543801652,,,,,,,,,,,,,,,,,,,"Andrew Benintendi","17901",643217
"Darell Hernaiz","ATH",37,161,145,38,28,8,1,2,18,16,13,0,23,1,1,1,,3,1,0.262299,0.0783098,0.143139,0.54709,0.32352,0.368593,0.305346,0.692112,0.106293,4.70162,0.296493,-0.0365319,-0.0674493,18.0157,-1.0077,92.0659,-0.103981,0.217524,-1.6095413491129875,1.0925240367650986,0.514053,999,,,,,,,160.4,4.335135135,160.4,4.335135135,,,,,,,,,,,,,,,,,,,"Darell Hernaiz","26224",687231
"Luke Raley","SEA",65,280,245,55,33,11,1,10,32,33,21,0,85,11,2,1,,4,1,0.222264,0.0740492,0.304351,0.243302,0.309048,0.389066,0.307999,0.698113,0.166802,4.63132,0.294951,-0.163228,-0.130469,31.9346,-1.14953,103.244,-0.293697,-0.795243,0.7768358290195465,-5.395242810249329,0.51348,999,,,,,,,295.4,4.544615384,295.4,4.544615384,,,,,,,,,,,,,,,,,,,"Luke Raley","19354",670042
"Lane Thomas","KCR",97,420,376,87,54,18,2,13,50,48,35,0,108,5,4,1,,14,5,0.231813,0.0827053,0.257911,0.320674,0.302859,0.392207,0.30359,0.695066,0.160393,5.78212,0.287896,0.14927,0.0267236,46.3988,-3.22747,90.6591,0.175994,-2.32548,-4.44791342318058,-5.025484323501587,0.509754,715.5999755859375,,,,,,,429.6,4.428865979,429.6,4.428865979,,,,,,,,,,,,,,,,,,,"Lane Thomas","16939",657041
"Andy Ibáñez","ATH",53,231,210,52,34,11,1,5,25,26,16,0,45,3,1,0,,3,1,0.244792,0.0701113,0.192685,0.363865,0.304737,0.382396,0.301071,0.687133,0.137604,4.27347,0.28473,-0.253993,-0.175997,25.0468,-2.24758,89.121,-0.42999,0.332124,-3.3919026255607605,0.40712428092956543,0.50807,999,,,,,,,225.7,4.258490566,225.7,4.258490566,,,,,,,,,,,,,,,,,,,"Andy Ibanez","18819",628451
"Austin Wynns","ATH",42,166,152,35,24,7,0,4,16,19,11,0,46,1,1,1,,1,0,0.232729,0.0685828,0.274837,0.24954,0.290488,0.363077,0.286987,0.653564,0.130347,2.62347,0.303581,-0.0916287,-0.188145,16.1396,-3.52183,79.4189,-0.279773,0.734759,-4.316170692443848,3.9847591519355774,0.503092,999,,,,,,,139.8,3.328571428,139.8,3.328571428,,,,,,,,,,,,,,,,,,,"Austin Wynns","15271",642851
"Sam Haggerty","TEX",60,259,231,57,40,11,2,3,32,24,21,1,57,3,2,1,,13,3,0.247362,0.0828041,0.219831,0.376672,0.317126,0.360346,0.298813,0.677472,0.112984,7.15456,0.311216,-0.0370934,1.14519,27.6079,-2.9949,91.7902,1.1081,0.15613,-1.398033857345581,-2.618870496749878,0.501071,999,,,,,,,248,4.133333333,248,4.133333333,,,,,,,,,,,,,,,,,,,"Sam Haggerty","18054",664059
"Javier Báez","DET",89,385,362,86,58,16,2,10,41,45,14,0,91,5,3,1,,6,1,0.237392,0.0375071,0.236664,0.158482,0.273447,0.375681,0.281238,0.649128,0.138289,4.92576,0.287476,0.215893,0.1287,35.5453,-9.94546,78.0274,0.344594,-2.1247,-9.625835835933685,1.2503013610839844,0.498829,999,,,,,,,337,3.786516853,337,3.786516853,,,,,,,,,,,,,,,,,,,"Javier Baez","12979",595879
"Christian Vázquez",,39,154,141,32,23,6,0,3,14,14,10,0,29,1,1,1,,1,1,0.226546,0.0642104,0.190371,0.337291,0.281078,0.326443,0.269147,0.607521,0.0998964,2.92409,0.265362,-0.238113,-0.231578,12.6733,-5.4757,69.5985,-0.469691,1.39226,-5.988835990428925,4.392257928848267,0.495152,999,,,,,,,115.9,2.971794871,115.9,2.971794871,,,,,,,,,,,,,,,,,,,"Christian Vazquez","9774",543877
"Jordan Walker","STL",126,546,495,118,77,24,1,15,56,60,41,1,143,6,3,1,,10,3,0.2385,0.0752924,0.261791,0.287605,0.302527,0.386019,0.300953,0.688545,0.147518,4.28766,0.30208,0.109874,-0.179456,59.1491,-5.36497,93.8954,-0.0695822,-3.24979,-4.019982345402241,-9.399792432785034,0.485552,380.9700012207031,,,,,,,533.7,4.235714285,533.7,4.235714285,,,,,,,,,,,,,,,,,,,"Jordan Walker","27475",691023
"Ben Williamson","TBR",47,203,185,46,34,10,1,2,21,19,14,0,42,2,1,1,,4,1,0.251396,0.0691712,0.207888,0.332733,0.310595,0.346595,0.290854,0.65719,0.0951993,4.71474,0.313466,-0.0321971,0.0135027,20.327,-3.65906,84.0202,-0.0186945,0.715624,-3.8420069962739944,1.5906240344047546,0.484506,999,,,,,,,178.9,3.806382978,178.9,3.806382978,,,,,,,,,,,,,,,,,,,"Ben Williamson","33197",810938
"Johnathan Rodríguez","CLE",45,196,176,44,29,8,1,7,22,24,17,0,56,1,1,0,,1,1,0.249556,0.0875376,0.28606,0.306011,0.319226,0.41479,0.319483,0.734016,0.165233,3.34122,0.325649,-0.0451457,-0.34952,24.1817,1.02284,105.808,-0.394666,-0.266742,0.9470333755016327,-2.9667420387268066,0.483559,999,,,,,,,218.2,4.848888888,218.2,4.848888888,,,,,,,,,,,,,,,,,,,"Johnathan Rodriguez","22530",671286
"Alan Roden","MIN",37,161,142,36,25,8,1,3,19,17,14,0,28,4,1,0,,2,1,0.257121,0.088279,0.172177,0.512723,0.338268,0.383967,0.319274,0.722236,0.126847,4.8046,0.298309,-0.00750847,-0.0740799,19.8363,0.812953,103.722,-0.0815884,0.400871,0.6246827095746994,-1.5241291522979736,0.474926,999,,,,,,,171.7,4.64054054,171.7,4.64054054,,,,,,,,,,,,,,,,,,,"Alan Roden","31564",702176
"Andrés Chaparro","WSN",55,238,214,51,31,11,0,8,26,30,20,0,57,2,2,0,,1,0,0.239311,0.0831726,0.238094,0.349326,0.308897,0.412479,0.313365,0.721376,0.173168,2.96338,0.284536,-0.0971605,-0.215274,28.1814,0.0598832,100.27,-0.312435,1.31634,-0.23617924749851227,-3.133662700653076,0.465366,999,,,,,,,246.6,4.483636363,246.6,4.483636363,,,,,,,,,,,,,,,,,,,"Andres Chaparro","21797",665953
"Michael Conforto",,68,294,257,58,35,12,0,11,34,34,30,0,73,4,2,0,,1,0,0.226397,0.103631,0.246991,0.419576,0.316313,0.39907,0.313798,0.715383,0.172673,2.54601,0.270963,-0.101138,-0.355269,34.9158,0.177385,100.271,-0.456407,-1.93059,-0.36218174546957016,-5.080588698387146,0.461169,999,,,,,,,309.9,4.557352941,309.9,4.557352941,,,,,,,,,,,,,,,,,,,"Michael Conforto","16376",624424
"Rafael Marchán","PHI",32,128,113,26,18,5,0,2,13,13,11,0,21,2,1,1,,0,0,0.231235,0.0847872,0.163534,0.518469,0.30725,0.343617,0.289973,0.650867,0.112381,2.69521,0.261719,-0.0736243,-0.165021,12.7254,-2.39874,82.6158,-0.238646,0.909451,-2.8759481459856033,3.409450650215149,0.457964,999,,,,,,,104.9,3.278125,104.9,3.278125,,,,,,,,,,,,,,,,,,,"Rafael Marchan","21646",665561
"Will Benson","CIN",50,217,190,43,25,8,2,8,27,26,23,0,66,2,2,1,,5,2,0.2249,0.105948,0.304836,0.347556,0.312,0.412109,0.315101,0.72411,0.18721,5.95669,0.295721,-0.208594,0.0235201,26.0007,0.360501,96.5595,-0.185074,0.246213,-1.069923922419548,-1.678786814212799,0.457432,999,,,,,,,239.5,4.79,239.5,4.79,,,,,,,,,,,,,,,,,,,"Will Benson","21853",666181
"Gary Sánchez","MIL",36,144,128,28,16,5,0,7,16,20,12,0,39,3,1,0,,0,0,0.221795,0.08075,0.272071,0.296797,0.300042,0.423773,0.314438,0.723814,0.201978,2.1647,0.259503,-0.133463,-0.188858,17.1526,0.161476,101.74,-0.322321,-0.986165,-0.025765687227249146,0.26383519172668457,0.455124,999,,,,,,,154.1,4.280555555,154.1,4.280555555,,,,,,,,,,,,,,,,,,,"Gary Sanchez","11442",596142
"Johan Rojas","PHI",40,175,161,40,29,7,1,2,20,17,9,0,37,2,1,2,,9,2,0.246935,0.054191,0.213395,0.253946,0.293682,0.35023,0.282997,0.643912,0.103295,7.08713,0.305882,0.109833,0.868769,16.4068,-4.27077,77.8366,0.978601,1.80883,-3.6183295845985413,2.2338294088840485,0.454042,999,,,,,,,152.3,3.8075,152.3,3.8075,,,,,,,,,,,,,,,,,,,"Johan Rojas","24336",679032
"Thairo Estrada",,36,154,143,37,26,7,1,4,17,17,7,0,29,3,1,0,,3,1,0.255977,0.0438033,0.191376,0.228886,0.299043,0.389178,0.299706,0.68822,0.133201,4.58267,0.296637,0.00648417,-0.161996,16.5272,-1.66904,90.5908,-0.155511,0.516568,-1.8681144267320633,1.0665681958198547,0.451247,999,,,,,,,160.7,4.463888888,160.7,4.463888888,,,,,,,,,,,,,,,,,,,"Thairo Estrada","16426",642731
"Ezequiel Duran","TEX",66,287,267,66,44,15,1,6,31,29,15,0,68,3,2,1,,9,2,0.246398,0.051228,0.235597,0.217439,0.291689,0.376163,0.291385,0.667852,0.129765,5.05545,0.306782,-0.163019,0.309694,28.8619,-5.04941,86.6737,0.146674,-2.50871,-4.361125245690346,-1.233709692955017,0.438229,999,,,,,,,273.7,4.146969696,273.7,4.146969696,,,,,,,,,,,,,,,,,,,"Ezequiel Duran","23733",677649
"George Valera","CLE",89,385,341,79,50,14,1,13,46,43,38,0,109,2,2,1,,2,1,0.231443,0.0995956,0.283215,0.351661,0.311596,0.398802,0.311083,0.710398,0.167359,3.31071,0.296257,-0.0502585,-0.640091,44.8743,-0.616438,100.022,-0.690349,0.0371647,-0.6804532129317522,-8.287835102528334,0.438183,999,,,,,,,390.9,4.392134831,390.9,4.392134831,,,,,,,,,,,,,,,,,,,"George Valera","22541",671655
"Jon Berti",,39,168,151,38,29,6,1,2,19,14,13,0,36,2,1,1,,10,3,0.248424,0.078017,0.211766,0.368412,0.313138,0.336852,0.289553,0.64999,0.0884281,5.93062,0.308942,0.119306,0.610547,16.6448,-3.20568,83.6161,0.729854,0.166856,-2.5233503580093384,1.016855627298355,0.4276,999,,,,,,,159.3,4.084615384,159.3,4.084615384,,,,,,,,,,,,,,,,,,,"Jon Berti","12037",542932
"Brett Harris","ATH",36,154,135,32,22,6,0,4,17,17,14,0,32,3,1,1,,2,1,0.235271,0.0908151,0.205506,0.441909,0.316659,0.363422,0.302051,0.680081,0.128151,3.97338,0.279013,-0.0451451,-0.14616,16.8204,-1.37592,89.7958,-0.191305,0.806058,-2.043444588780403,0.9060579836368561,0.425931,999,,,,,,,151.2,4.2,151.2,4.2,,,,,,,,,,,,,,,,,,,"Brett Harris","29788",695391
"Matt Vierling","DET",52,224,202,49,34,9,1,5,25,23,18,0,52,2,2,0,,3,1,0.244797,0.0798043,0.232881,0.342683,0.310699,0.380602,0.302961,0.6913,0.135804,4.59846,0.302261,0.142958,-0.221761,24.6316,-1.83571,92.9918,-0.0788037,-1.72596,-1.9290455654263496,-1.62595596909523,0.425079,999,,,,,,,214.1,4.117307692,214.1,4.117307692,,,,,,,,,,,,,,,,,,,"Matt Vierling","21558",663837
"Jonny DeLuca","TBR",68,294,267,62,41,11,3,8,32,31,21,1,61,4,2,1,,9,2,0.231808,0.0710385,0.20753,0.342304,0.295777,0.379221,0.294836,0.674999,0.147414,6.27359,0.27159,0.0386226,0.478041,30.3895,-4.34888,86.7631,0.516664,-0.731982,-4.070091664791107,-1.9819823503494263,0.416098,999,,,,,,,290.9,4.277941176,290.9,4.277941176,,,,,,,,,,,,,,,,,,,"Jonny DeLuca","26365",676356
"James Outman","MIN",44,189,165,36,21,7,1,6,24,20,19,0,64,3,1,0,,4,1,0.21629,0.101856,0.337382,0.301903,0.306972,0.388905,0.305099,0.695877,0.172615,5.61112,0.304044,0.0191394,0.171803,21.111,-1.22082,93.9574,0.190942,-0.0824643,-1.155108168721199,-1.307464323937893,0.413598,999,,,,,,,189.8,4.313636363,189.8,4.313636363,,,,,,,,,,,,,,,,,,,"James Outman","24770",681546
